source_year,workbook_name,sheet_name,chapter,likely_table_title,topic,geography_level_candidate,is_index_sheet,likely_analytical_table,max_rows,max_columns,probable_header_row,probable_data_start_row,region_candidate_count,total_keyword_hits,source_keyword_hits,detected_years,normalized_match_title
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32,Health Activities,"Main Activities and Services at King Khaled Eye Specialist Hospital, in the last Five Years",Capacity | Activity,Unknown / National / Other,NO,YES,24,14,14,15,1,4,0,,"main activities and services at king khaled eye specialist hospital, in the last five years"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,33,Health Activities,"Cases of Malignant Tumours Registered at King Faisal Specialist Hospital and Research Center by Site and Sex, 2021G.",Capacity,Unknown / National / Other,NO,YES,26,16,8,9,4,2,2,,"cases of malignant tumours registered at king faisal specialist hospital and research center by site and sex, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,34,Health Activities,"Cases of Tumours among Children Referred to King Faisal Specialist Hospital by Site, 2021G.",Capacity,Unknown / National / Other,NO,YES,21,10,5,6,2,2,2,,"cases of tumours among children referred to king faisal specialist hospital by site, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,35,Health Activities,"Renal Dialysis Centers and Patients by Health Sectors, 2021G.",Other,Unknown / National / Other,NO,YES,14,6,4,5,0,2,0,,"renal dialysis centers and patients by health sectors, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,36,Health Activities,"Haemodialysis Patients by Health Sector , Sex and Nationality, 2021G.",Capacity,Unknown / National / Other,NO,YES,27,9,10,11,0,2,0,,"haemodialysis patients by health sector , sex and nationality, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,37,Health Activities,المنطقة الصحية,Other,Health Region,NO,YES,47,11,7,8,21,4,0,,المنطقة الصحية
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,38,Health Activities,"Post-Amputation Encounters to Medical Rehabilitation Centers& Departments at MoH Facilities by Sex, Nationality and Cause of Injury, 2021G.",Other,Unknown / National / Other,NO,YES,14,49,12,13,0,4,0,,"post-amputation encounters to medical rehabilitation centers& departments at moh facilities by sex, nationality and cause of injury, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,39,Health Activities,King Faisal Specialist Hospital,Capacity,Unknown / National / Other,NO,YES,57,19,5,6,7,4,1,,king faisal specialist hospital
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,40,Health Activities,Table 4-40,Workforce,Unknown / National / Other,NO,YES,33,30,7,8,0,3,2,,-
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,41,Health Activities,الفحوص المخبرية وعدد مرضى الفحوص الشعاعية بمراكز الرعاية الصحية الأولية بوزارة الصحة حسب المنطقة الصحية عام 2021م.,Capacity,Health Region,NO,YES,37,4,4,5,18,2,0,,الفحوص المخبرية وعدد مرضى الفحوص الشعاعية بمراكز الرعاية الصحية الأولية بوزارة الصحة المنطقة الصحية م
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,42,Health Activities,الفحوص المخبرية وعدد مرضى الفحوص الشعاعية بمستشفيات وزارة الصحة حسب المنطقة الصحية عام 2021م.,Capacity,Health Region,NO,YES,32,7,4,5,18,2,0,,الفحوص المخبرية وعدد مرضى الفحوص الشعاعية بمستشفيات وزارة الصحة المنطقة الصحية م
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,43,Health Activities,"Laboratory investigations in MoH Hospitals by Health Region and Type of investigations, 2020G.",Capacity,Health Region,NO,YES,46,41,4,8,34,5,0,,"laboratory investigations in moh hospitals by health region and type of investigations, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,44,Health Activities,"Laboratory Investigations and Number of Radiology & Physiotherapy patients at MoH Facilities, in the last Five Years",Activity,Unknown / National / Other,NO,YES,20,12,4,5,0,0,0,,"laboratory investigations and number of radiology & physiotherapy patients at moh facilities, in the last five years"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,45,Health Activities,King Faisal Specialist Hospital,Capacity,Unknown / National / Other,NO,YES,78,14,15,16,10,2,0,,king faisal specialist hospital
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.50,Health Activities,"Laboratory Investigations and Radiology patients in the Private Sector by Health Region, 2021G.",Other,Health Region,NO,YES,32,5,4,5,18,2,0,,"laboratory investigations and radiology patients in the private sector by health region, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,46,Health Activities,أعداد العينات والاختبارات التي أجريت بمراكز مراقبة السموم والكيمياء الطبية الشرعية بوزارة الصحة حسب المنطقة الصحية لعام 2021م.,Other,Health Region,NO,YES,16,34,15,,10,3,0,,أعداد العينات والاختبارات التي أجريت بمراكز مراقبة السموم والكيمياء الطبية الشرعية بوزارة الصحة المنطقة الصحية م
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,Health Activities,أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2021م.,Activity,Health Region,NO,YES,31,8,4,5,18,3,0,,أنشطة بنوك الدم بوزارة الصحة المنطقة الصحية م
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,Health Activities,Table 4-48,Activity,Unknown / National / Other,NO,YES,9,23,4,5,0,0,0,,-
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,49,Health Activities,King Faisal Specialist Hospital,Capacity | Activity,Unknown / National / Other,NO,YES,50,12,13,17,6,2,0,,king faisal specialist hospital
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,50,Health Activities,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة حسب المنطقة الصحية وطبيعة الفحص الطبي الشرعي لعام 2021,Other,Health Region,NO,YES,28,8,4,5,18,6,0,2021,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة المنطقة الصحية وطبيعة الفحص الطبي الشرعي
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,Health Activities,Number of Medico Legal Committees and Number of Referred Medical Malpractice Cases by Health Region in 2021G.,Other,Health Region,NO,YES,24,13,4,6,17,4,0,,number of medico legal committees and number of referred medical malpractice cases by health region in g
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,Health Activities,"Distribution of Resolutions of Medical Malpractice Death Cases Issued by the Medico Legal Committees according to Convictions, 2021G.",Other,Health Region,NO,YES,23,14,4,5,17,3,0,,"distribution of resolutions of medical malpractice death cases issued by the medico legal committees according to convictions, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,Health Activities,الحالات التي تمت إحالتها إلى المستشفيات الحكومية العامة أو التخصصية حسب المنطقة المحيلة والمستقبلة عام 2021م.,Capacity,Health Region,NO,YES,29,46,5,6,36,4,1,,الحالات التي تمت إحالتها إلى المستشفيات الحكومية ا ة أو التخصصية المنطقة المحيلة والمستقبلة م
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,Health Activities,Table 4-54,Activity,Unknown / National / Other,NO,YES,26,30,4,5,0,4,0,,-
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,55,Health Activities,"Cases Referred to Social Service Departements at MOH Hospitals , According to Cause of Social Investigation and Sex, 2021G.",Capacity | Activity,Unknown / National / Other,NO,YES,13,7,4,5,0,1,0,,"cases referred to social service departements at moh hospitals , according to cause of social investigation and sex, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,Health Activities,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2021م.,Capacity | Workforce,Health Region,NO,YES,28,20,4,5,18,4,1,,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة المنطقة الصحية م
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,Health Activities,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة والعاملين وعدد المستفيدين حسب المنطقة الصحية لعام 2021م,Capacity,Health Region,NO,YES,27,23,4,5,18,2,0,2021,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة وا لين وعدد المستفيدين المنطقة الصحية م
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,58,Health Activities,Table 4-58,Other,Unknown / National / Other,NO,YES,16,14,4,5,0,0,0,,-
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,59,Health Activities,Table 4-59,Other,Unknown / National / Other,NO,YES,15,4,14,,0,2,0,,-
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,Health Activities,"Resources and Activities of Telemedicine at MoH by Health Regions, 2021G",Capacity | Activity,Health Region,NO,YES,29,9,6,7,19,3,1,,"resources and activities of telemedicine at moh by health regions, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,Health Activities,"School Health Services by Type of Service and Health Region, 2021G",Other,Health Region,NO,YES,27,6,6,7,19,2,0,,"school health services by type of service and health region, g"
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,مؤشرات أداء الصحة,Health Activities,,Other,Unknown / National / Other,NO,NO,1,1,,,0,0,0,,
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig1,Health Activities,العيادات الخارجية – متوسط وقت الانتظار للموعد (بالايام),Activity,Unknown / National / Other,NO,YES,48,25,9,10,0,0,0,2021,العيادات الخارجية - متوسط وقت الانتظار للموعد بالايام
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig2,Health Activities,قسم الطوارئ – نسبة المرضى الذين انهيت اجراءاتهم خلال 4 ساعات,Activity,Unknown / National / Other,NO,YES,41,26,8,9,0,0,0,2021,قسم الطوارئ - نسبة المرضى الذين انهيت اجراءاتهم خلال ساعات
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig3,Health Activities,متوسط مدة الإقامة للمرضى داخل المستشفى (بالأيام),Capacity,Unknown / National / Other,NO,YES,45,26,7,8,0,0,0,2021,متوسط مدة الإقامة للمرضى داخل المستشفى بالأيام
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig4,Health Activities,Critical Care Average Length of Stay (in days),Other,Unknown / National / Other,NO,YES,42,26,5,6,0,0,0,2021,critical care average length of stay in days
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig5,Health Activities,غرفة العمليات – متوسط وقت انتظار الجراحة (بالأيام),Activity,Unknown / National / Other,NO,YES,46,26,6,7,0,0,0,2021,غرفة العمليات - متوسط وقت انتظار الجراحة بالأيام
2021,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig6,Health Activities,Radiology Machines Utilization Rate (%),Other,Unknown / National / Other,NO,YES,44,26,7,8,0,0,0,2021,radiology machines utilization rate %
