workbook_name,sheet_name,row_number,column_number,region_candidate
2022-Chapter-II-Health-Resources.xlsx,2.42,26,1,جامعة جازان
2022-Chapter-II-Health-Resources.xlsx,2.42,26,7,Jazan University
2022-Chapter-II-Health-Resources.xlsx,2.42,27,1,جامعة الجوف
2022-Chapter-II-Health-Resources.xlsx,2.42,27,7,Al-Jouf University
2022-Chapter-II-Health-Resources.xlsx,2.42,36,1,جامعة القصيم
2022-Chapter-II-Health-Resources.xlsx,2.42,40,1,جامعة حائل
2022-Chapter-II-Health-Resources.xlsx,2.42,40,7,Hail University
2022-Chapter-II-Health-Resources.xlsx,2.43,5,1,الرياض
2022-Chapter-II-Health-Resources.xlsx,2.43,5,6,Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.43,36,1,المدينة المنورة
2022-Chapter-II-Health-Resources.xlsx,2.43,36,6,Madinah
2022-Chapter-II-Health-Resources.xlsx,2.43,40,1,القصيم
2022-Chapter-II-Health-Resources.xlsx,2.44,5,1,الرياض
2022-Chapter-II-Health-Resources.xlsx,2.44,5,6,Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.44,9,3,مستشفى الملك خالد الجامعي بالرياض
2022-Chapter-II-Health-Resources.xlsx,2.44,9,4,King Khalid University Hospital - Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.44,10,3,مستشفى الملك عبدالله بن عبدالعزيز بجامعة الأميرة نورة- الرياض
2022-Chapter-II-Health-Resources.xlsx,2.44,10,4,King Abdullah Bin Abdulaziz University Hospital - Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.44,11,4,Security Forces Hospital- Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.44,12,3,مستشفى الملك عبد العزيز الجامعي - الرياض
2022-Chapter-II-Health-Resources.xlsx,2.44,12,4,King Abdulaziz University Hospital - Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.44,13,3,مستشفى الأمن المركزي -الرياض
2022-Chapter-II-Health-Resources.xlsx,2.44,13,4,Central Security Hospital  - Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.44,14,3,مدينة الملك عبد العزيز الطبية -الرياض
2022-Chapter-II-Health-Resources.xlsx,2.44,14,4,King Abdulaziz Medical City- Riyadh
2022-Chapter-II-Health-Resources.xlsx,2.44,15,4,Security Forces Hospital-Makkah
2022-Chapter-II-Health-Resources.xlsx,2.44,25,1,المدينة المنورة
2022-Chapter-II-Health-Resources.xlsx,2.44,25,6,Madinah
2022-Chapter-II-Health-Resources.xlsx,2.44,26,4,Prince Sultan Military -Madinah
2022-Chapter-II-Health-Resources.xlsx,2.44,28,1,القصيم
2022-Chapter-II-Health-Resources.xlsx,2.44,29,1,الشرقية
2022-Chapter-II-Health-Resources.xlsx,2.44,29,6,Eastern Region
2022-Chapter-II-Health-Resources.xlsx,2.44,40,1,عسير
2022-Chapter-II-Health-Resources.xlsx,2-45,5,1,الرياض
2022-Chapter-II-Health-Resources.xlsx,2-45,5,3,مستشفى رعاية الرياض
2022-Chapter-II-Health-Resources.xlsx,2-45,5,4,Riyadh Care Hospital
2022-Chapter-II-Health-Resources.xlsx,2-45,5,6,Riyadh
2022-Chapter-II-Health-Resources.xlsx,2-45,13,4,Riyadh National Hospital
2022-Chapter-II-Health-Resources.xlsx,2-45,29,4,Rabiah Hospital - Riyadh
2022-Chapter-II-Health-Resources.xlsx,2-45,32,3,مستشفى عبيد التخصصي بالرياض
2022-Chapter-II-Health-Resources.xlsx,2-45,36,3,مستشفى المواساة بالرياض
2022-Chapter-II-Health-Resources.xlsx,2-45,40,3,مستشفى السعودي الألماني فرع شركة الشرق الأوسط للرعاية الصحية بالرياض
2022-Chapter-IV-Health-Activities.xlsx,1,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,1,6,8,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,1,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,1,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,1,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,1,12,8,Eastern
2022-Chapter-IV-Health-Activities.xlsx,1,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,1,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,1,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,1,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,1,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,1,20,8,Jazan
2022-Chapter-IV-Health-Activities.xlsx,1,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,1,21,8,Najran
2022-Chapter-IV-Health-Activities.xlsx,1,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,1,22,8,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,1,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,1,23,8,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,2,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,2,6,7,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,2,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,2,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,2,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,2,12,7,Eastern
2022-Chapter-IV-Health-Activities.xlsx,2,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,2,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,2,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,2,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,2,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,2,20,7,Jazan
2022-Chapter-IV-Health-Activities.xlsx,2,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,2,21,7,Najran
2022-Chapter-IV-Health-Activities.xlsx,2,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,2,22,7,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,2,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,2,23,7,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,3,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,3,6,7,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,3,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,3,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,3,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,3,12,7,Eastern
2022-Chapter-IV-Health-Activities.xlsx,3,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,3,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,3,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,3,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,3,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,3,20,7,Jazan
2022-Chapter-IV-Health-Activities.xlsx,3,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,3,21,7,Najran
2022-Chapter-IV-Health-Activities.xlsx,3,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,3,22,7,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,3,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,3,23,7,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,4,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,4,6,7,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,4,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,4,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,4,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,4,12,7,Eastern
2022-Chapter-IV-Health-Activities.xlsx,4,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,4,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,4,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,4,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,4,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,4,20,7,Jazan
2022-Chapter-IV-Health-Activities.xlsx,4,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,4,21,7,Najran
2022-Chapter-IV-Health-Activities.xlsx,4,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,4,22,7,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,4,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,4,23,7,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,5,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,5,6,6,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,5,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,5,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,5,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,5,12,6,Eastern
2022-Chapter-IV-Health-Activities.xlsx,5,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,5,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,5,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,5,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,5,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,5,20,6,Jazan
2022-Chapter-IV-Health-Activities.xlsx,5,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,5,21,6,Najran
2022-Chapter-IV-Health-Activities.xlsx,5,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,5,22,6,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,5,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,5,23,6,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,6,7,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,6,7,12,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,6,11,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,6,12,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,6,13,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,6,13,12,Eastern
2022-Chapter-IV-Health-Activities.xlsx,6,16,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,6,18,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,6,19,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,6,20,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,6,21,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,6,21,12,Jazan
2022-Chapter-IV-Health-Activities.xlsx,6,22,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,6,22,12,Najran
2022-Chapter-IV-Health-Activities.xlsx,6,23,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,6,23,12,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,6,24,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,6,24,12,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,7,8,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,7,8,7,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,7,9,1,مكة المكرمة
2022-Chapter-IV-Health-Activities.xlsx,7,9,7,Makkah
2022-Chapter-IV-Health-Activities.xlsx,7,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,7,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,7,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,7,12,7,Eastern
2022-Chapter-IV-Health-Activities.xlsx,7,13,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,7,14,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,7,15,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,7,16,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,7,17,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,7,17,7,Jazan
2022-Chapter-IV-Health-Activities.xlsx,7,18,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,7,18,7,Najran
2022-Chapter-IV-Health-Activities.xlsx,7,19,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,7,19,7,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,7,20,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,7,20,7,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,8,7,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,8,7,10,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,8,8,1,مكة المكرمة
2022-Chapter-IV-Health-Activities.xlsx,8,8,10,Makkah
2022-Chapter-IV-Health-Activities.xlsx,8,9,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,8,10,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,8,11,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,8,11,10,Eastern
2022-Chapter-IV-Health-Activities.xlsx,8,12,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,8,13,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,8,14,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,8,15,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,8,16,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,8,16,10,Jazan
2022-Chapter-IV-Health-Activities.xlsx,8,17,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,8,17,10,Najran
2022-Chapter-IV-Health-Activities.xlsx,8,18,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,8,18,10,Al -Bahah
2022-Chapter-IV-Health-Activities.xlsx,8,19,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,8,19,10,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,9,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,9,6,7,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,9,7,1,مكة المكرمة
2022-Chapter-IV-Health-Activities.xlsx,9,7,7,Makkah
2022-Chapter-IV-Health-Activities.xlsx,9,8,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,9,9,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,9,10,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,9,10,7,Eastern
2022-Chapter-IV-Health-Activities.xlsx,9,11,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,9,12,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,9,13,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,9,14,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,9,15,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,9,15,7,jazan
2022-Chapter-IV-Health-Activities.xlsx,9,16,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,9,16,7,Najran
2022-Chapter-IV-Health-Activities.xlsx,9,17,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,9,17,7,Al- Bahah
2022-Chapter-IV-Health-Activities.xlsx,9,18,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,9,18,7,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,10,14,1,وزارة الرياضة
2022-Chapter-IV-Health-Activities.xlsx,4.11,5,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,4.11,5,5,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,4.11,9,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,4.11,10,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,4.11,11,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,4.11,11,5,Eastern
2022-Chapter-IV-Health-Activities.xlsx,4.11,14,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,4.11,16,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,4.11,17,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,4.11,18,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,4.11,19,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,4.11,19,5,Jazan
2022-Chapter-IV-Health-Activities.xlsx,4.11,20,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,4.11,20,5,Najran
2022-Chapter-IV-Health-Activities.xlsx,4.11,21,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,4.11,21,5,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,4.11,22,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,4.11,22,5,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,112020,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,112020,6,7,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,112020,6,9,الرياض
2022-Chapter-IV-Health-Activities.xlsx,112020,6,15,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,112020,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,112020,10,9,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,112020,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,112020,11,9,القصيم
2022-Chapter-IV-Health-Activities.xlsx,112020,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,112020,12,7,Eastern
2022-Chapter-IV-Health-Activities.xlsx,112020,12,9,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,112020,12,15,Eastern
2022-Chapter-IV-Health-Activities.xlsx,112020,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,112020,15,9,عسير
2022-Chapter-IV-Health-Activities.xlsx,112020,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,112020,17,9,تبوك
2022-Chapter-IV-Health-Activities.xlsx,112020,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,112020,18,9,حائل
2022-Chapter-IV-Health-Activities.xlsx,112020,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,112020,19,9,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,112020,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,112020,20,7,Jazan
2022-Chapter-IV-Health-Activities.xlsx,112020,20,9,جازان
2022-Chapter-IV-Health-Activities.xlsx,112020,20,15,Jazan
2022-Chapter-IV-Health-Activities.xlsx,112020,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,112020,21,7,Najran
2022-Chapter-IV-Health-Activities.xlsx,112020,21,9,نجران
2022-Chapter-IV-Health-Activities.xlsx,112020,21,15,Najran
2022-Chapter-IV-Health-Activities.xlsx,112020,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,112020,22,7,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,112020,22,9,الباحة
2022-Chapter-IV-Health-Activities.xlsx,112020,22,15,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,112020,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,112020,23,7,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,112020,23,9,الجوف
2022-Chapter-IV-Health-Activities.xlsx,112020,23,15,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,11,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,11,6,11,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,11,7,1,مكة المكرمة
2022-Chapter-IV-Health-Activities.xlsx,11,7,11,Makkah
2022-Chapter-IV-Health-Activities.xlsx,11,8,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,11,9,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,11,9,11,Eastern
2022-Chapter-IV-Health-Activities.xlsx,11,10,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,11,11,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,11,12,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,11,13,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,11,14,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,11,14,11,Jazan
2022-Chapter-IV-Health-Activities.xlsx,11,15,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,11,15,11,Najran
2022-Chapter-IV-Health-Activities.xlsx,11,16,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,11,16,11,Al- Bahah
2022-Chapter-IV-Health-Activities.xlsx,11,17,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,11,17,11,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,11,18,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,13,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,13,6,7,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,13,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,13,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,13,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,13,12,7,Eastern
2022-Chapter-IV-Health-Activities.xlsx,13,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,13,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,13,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,13,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,13,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,13,20,7,Jazan
2022-Chapter-IV-Health-Activities.xlsx,13,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,13,21,7,Najran
2022-Chapter-IV-Health-Activities.xlsx,13,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,13,22,7,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,13,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,13,23,7,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,13,29,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,16,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,16,6,8,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,16,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,16,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,16,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,16,12,8,Eastern
2022-Chapter-IV-Health-Activities.xlsx,16,15,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,16,17,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,16,18,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,16,19,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,16,20,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,16,20,8,Jazan
2022-Chapter-IV-Health-Activities.xlsx,16,21,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,16,21,8,Najran
2022-Chapter-IV-Health-Activities.xlsx,16,22,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,16,22,8,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,16,23,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,16,23,8,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,17,8,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,17,8,14,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,17,12,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,17,13,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,17,14,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,17,14,14,Eastern
2022-Chapter-IV-Health-Activities.xlsx,17,17,1,عسير
2022-Chapter-IV-Health-Activities.xlsx,17,19,1,تبوك
2022-Chapter-IV-Health-Activities.xlsx,17,20,1,حائل
2022-Chapter-IV-Health-Activities.xlsx,17,21,1,الحدود الشمالية
2022-Chapter-IV-Health-Activities.xlsx,17,22,1,جازان
2022-Chapter-IV-Health-Activities.xlsx,17,22,14,Jazan
2022-Chapter-IV-Health-Activities.xlsx,17,23,1,نجران
2022-Chapter-IV-Health-Activities.xlsx,17,23,14,Najran
2022-Chapter-IV-Health-Activities.xlsx,17,24,1,الباحة
2022-Chapter-IV-Health-Activities.xlsx,17,24,14,Al-Bahah
2022-Chapter-IV-Health-Activities.xlsx,17,25,1,الجوف
2022-Chapter-IV-Health-Activities.xlsx,17,25,14,Al-Jouf
2022-Chapter-IV-Health-Activities.xlsx,18,6,1,الرياض
2022-Chapter-IV-Health-Activities.xlsx,18,6,6,Riyadh
2022-Chapter-IV-Health-Activities.xlsx,18,10,1,المدينة المنورة
2022-Chapter-IV-Health-Activities.xlsx,18,11,1,القصيم
2022-Chapter-IV-Health-Activities.xlsx,18,12,1,الشرقية
2022-Chapter-IV-Health-Activities.xlsx,18,12,6,Eastern
