severity,workbook_name,sheet_name,risk_type,details
WARNING,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,1,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,1,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,2,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,3,MULTIPLE_BLANK_ROWS_IN_SAMPLE,9 blank rows within first 28 scanned rows
WARNING,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,3,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,3,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,4,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,5,MULTIPLE_BLANK_ROWS_IN_SAMPLE,7 blank rows within first 32 scanned rows
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,6,MULTIPLE_BLANK_ROWS_IN_SAMPLE,7 blank rows within first 32 scanned rows
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,6,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
INFO,Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,11,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,فهرس الباب الثاني,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-1,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-2,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 16 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-2,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-3,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-4,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 6
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-5,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 9
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,MULTIPLE_BLANK_ROWS_IN_SAMPLE,14 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-6,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-7,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-8 ,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-9,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-10,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 12
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-10,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-12,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-13,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.14,MULTIPLE_BLANK_ROWS_IN_SAMPLE,15 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.14,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.15,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.16,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 6
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.17,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.17,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.18,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.19,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 14
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.20,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 31 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.20,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.21,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.22,MULTIPLE_BLANK_ROWS_IN_SAMPLE,8 blank rows within first 34 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.22,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 15
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.23,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.24,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.25,MULTIPLE_BLANK_ROWS_IN_SAMPLE,7 blank rows within first 24 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.25,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.26,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.26,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.27,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 10
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.28,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.28,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.29,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 31 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.29,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.30,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.31,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.32,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-33,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-33,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 18
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.34,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.35,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.36,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 36
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.37,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 14
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.38,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 30
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.39,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.40,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2-41,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.42,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,فهرس الباب الرابع,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,1,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,2,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,3,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 9
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,5,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,6,MULTIPLE_BLANK_ROWS_IN_SAMPLE,11 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,6,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 26 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,8,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,9,MULTIPLE_BLANK_ROWS_IN_SAMPLE,13 blank rows within first 32 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,9,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,10,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,112020,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,11,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,12,MULTIPLE_BLANK_ROWS_IN_SAMPLE,10 blank rows within first 20 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,12,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,13,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,14,MULTIPLE_BLANK_ROWS_IN_SAMPLE,12 blank rows within first 30 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,14,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,15,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,15,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,16,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,16,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,17,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,17,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,18,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,18,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,19,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 7
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,19,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,MULTIPLE_BLANK_ROWS_IN_SAMPLE,9 blank rows within first 37 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,20,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,21,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,22,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,23,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,24,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,25,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.22,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,26,MULTIPLE_BLANK_ROWS_IN_SAMPLE,10 blank rows within first 20 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,26,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,27,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 7
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,28,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 7
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 32 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,29,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,30,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,31,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4-32,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,MULTIPLE_BLANK_ROWS_IN_SAMPLE,8 blank rows within first 35 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32ملغى,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,32,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,33,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,33,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,34,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,34,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,35,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,36,MULTIPLE_BLANK_ROWS_IN_SAMPLE,16 blank rows within first 27 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,36,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,37,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,38,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,39,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,39,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,40,MULTIPLE_BLANK_ROWS_IN_SAMPLE,10 blank rows within first 33 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,40,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,40,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,41,MULTIPLE_BLANK_ROWS_IN_SAMPLE,10 blank rows within first 37 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,41,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,42,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 32 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,42,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,43,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,43,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 5
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,44,MULTIPLE_BLANK_ROWS_IN_SAMPLE,13 blank rows within first 20 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,45,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.50,MULTIPLE_BLANK_ROWS_IN_SAMPLE,6 blank rows within first 32 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,4.50,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,46,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 31 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,49,MULTIPLE_BLANK_ROWS_IN_SAMPLE,5 blank rows within first 40 scanned rows
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,49,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,50,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 6
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,51,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,52,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,53,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,55,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 4
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,56,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,57,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,59,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 3
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,60,SOURCE_OR_FOOTNOTE_TEXT_POSSIBLE,Source-related keyword hits = 1
WARNING,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,61,TOTAL_OR_SUBTOTAL_ROWS_POSSIBLE,Total-related keyword hits = 2
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,مؤشرات أداء الصحة,VERY_SMALL_SHEET,Reported rows = 1
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,مؤشرات أداء الصحة,SINGLE_COLUMN_OR_EMPTY_STRUCTURE,Reported columns = 1
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig1,MULTIPLE_BLANK_ROWS_IN_SAMPLE,24 blank rows within first 40 scanned rows
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig2,MULTIPLE_BLANK_ROWS_IN_SAMPLE,19 blank rows within first 40 scanned rows
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig3,MULTIPLE_BLANK_ROWS_IN_SAMPLE,22 blank rows within first 40 scanned rows
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig4,MULTIPLE_BLANK_ROWS_IN_SAMPLE,20 blank rows within first 40 scanned rows
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig5,MULTIPLE_BLANK_ROWS_IN_SAMPLE,24 blank rows within first 40 scanned rows
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig6,MULTIPLE_BLANK_ROWS_IN_SAMPLE,22 blank rows within first 40 scanned rows
INFO,statistical-yearbook-2021-chapter-IV-health-activities.xlsx,fig7,MULTIPLE_BLANK_ROWS_IN_SAMPLE,23 blank rows within first 40 scanned rows
