workbook_name,sheet_name,row_number,values_json
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,4,"[""المنطقة الصحية"", ""المستشفى"", """", ""Hospital Name"", ""تاريخ الاعتماد\nDate of Accriditation"", ""Health Region"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,5,"[""الرياض"", ""1"", ""مستشفى الأمير محمد بن عبدالعزيز"", ""Prince Mohammad Bin Abdulaziz Hospital"", ""2019"", ""Riyadh"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,6,"["""", ""2"", ""مستشفى الملك خالد بالخرج"", ""King Khalid Hospital Al-Kharj"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,7,"["""", ""3"", ""مستشفى الولادة والأطفال بالخرج"", ""Maternity Hospital - Al-Kharj"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,8,"["""", ""4"", ""مستشفى الإيمان العام"", ""Al Iman General Hospital"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,9,"["""", ""5"", ""مستشفى الدوادمي العام"", ""Dawadmi General Hospital"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,10,"["""", ""6"", ""مستشفى القويعية العام"", ""Quwaiya General Hospital"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,11,"["""", ""7"", ""مدينة الملك سعود الطبية"", ""King Saud Medical City"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,12,"["""", ""8"", ""مدينة الملك فهد الطبية"", ""King Fahad Medical City"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,13,"["""", ""9"", ""مستشفى الملك سلمان"", ""King Salman Hospital"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,14,"["""", ""10"", ""مستشفى الإمام عبدالرحمن الفيصل"", ""Imam Abdulrahman Alfaisal Hospital"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,15,"["""", ""11"", ""مستشفى شقراء العام"", ""Shagra General Hospital"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,16,"["""", ""12"", ""مستشفى الملك خالد التخصصي للعيون"", ""King Khaled Eye Specialist Hospital"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,17,"["""", ""13"", ""مستشفى اليمامة"", ""Al-Yamama Hospital"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,18,"[""العاصمة المقدسة"", ""14"", ""مستشفى الملك عبد العزيز"", ""King Abdulaziz  Hospital"", ""2019"", ""The Holy Capital"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,19,"["""", ""15"", ""مستشفى حراء العام"", ""Herra General Hospital"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.43,20,"["""", ""16"", ""مستشفى الولادة والأطفال"", ""Maternity & Children Hospital"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,1,"[""مستشفيات الجهات الحكومية الأخرى المعتمدة من المجلس المركزي لاعتماد المنشآت الصحية"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,2,"[""CBAHI Accredited Other Governmental Sector Hospitals"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,3,"[""جدول  2-44"", """", """", ""Table 2-44"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,4,"[""المنطقة الصحية"", ""المستشفى"", """", ""Hospital Name"", ""تاريخ الاعتماد\nDate of Accriditation"", ""Health Region"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,5,"[""الرياض"", ""1"", ""مستشفى الملك فيصل التخصصي ومركز الأبحاث"", ""King Faisal Specialist Hospital and Research Center"", ""2019"", ""Riyadh"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,6,"["""", ""2"", ""مستشفى القوات المسلحة بالمصانع الحربية بالخرج"", ""Armed Forces Hospital in the military factories, Al-Kharj"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,7,"["""", ""3"", ""مدينة الأمير سلطان الطبية العسكرية"", ""PRINCE SULTAN MILITARY MEDICAL CITY"", ""2020"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,8,"["""", ""4"", ""مستشفى الملك خالد الجامعي بالرياض"", ""King Khalid University Hospital - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,9,"["""", ""5"", ""مستشفى الملك عبدالله بن عبدالعزيز بجامعة الأميرة نورة- الرياض"", ""King Abdullah Bin Abdulaziz University Hospital - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,10,"["""", ""6"", ""مستشفى قوى الأمن"", ""Security Forces Hospital"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,11,"["""", ""7"", ""مستشفى الملك عبد العزيز الجامعي - الرياض"", ""King Abdulaziz University Hospital - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,12,"["""", ""8"", ""مستشفى الأمن المركزي -الرياض"", ""Central Security Hospital  - Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,13,"["""", ""9"", ""مدينة الملك عبد العزيز الطبية -الرياض"", ""King Abdulaziz Medical City- Riyadh"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,14,"[""العاصمة المقدسة"", ""10"", ""مستشفى قوى الأمن"", ""Security Forces Hospital"", ""2020"", ""The Holy Capital"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,15,"[""جدة"", ""11"", ""مستشفى الملك فهد للقوات المسلحة بجدة"", ""King Fahad Armed Forces Hospital- Jeddah"", ""2021"", ""Jeddah"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,16,"["""", ""12"", ""مستشفى الامن المركزي بجدة"", ""Central Security Hospital -Jeddah"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,17,"["""", ""13"", ""مدينة الملك عبد العزيز الطبية- جدة"", ""King Abdulaziz Medical City- Jeddah"", ""2021"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,18,"["""", ""14"", ""مستشفى الملك عبد العزيز الجامعي - جدة"", ""King Abdulaziz University Hospital - Jeddah"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,19,"["""", ""15"", ""مستشفى الملك فيصل التخصصي ومركز الأبحاث"", ""King Faisal Specialist Hospital and Research Center"", ""2019"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-II-health-resources.xlsx,2.44,20,"[""الطائف"", ""16"", ""مستشفى الأمير منصور العسكري"", ""Prince Mansour Military Hospital"", ""2021"", ""Ta'if"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,1,"[""مراكز الإسعاف والسيارات التابعة لهيئة الهلال الأحمر السعودي حسب المنطقة الإدارية  عام 2021م."", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,2,"[""First Aid Centers and Ambulances of the Saudi Red Crescent Authority  by Administrative Region, 2021G."", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,3,"[""جدول 4-7"", """", """", ""Table 4-7"", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,4,"[""المنطقة الإدارية"", ""الحالات التي تم إسعافها ونقلها للمستشفيات"", ""مراكزالإسعاف"", """", ""سيارات الإسعاف"", """", ""Administrative Region""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,5,"["""", """", ""First aid centers"", """", ""Ambulances"", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,6,"["""", ""Cases offered first aid, Transported to hospitals"", ""عدد المراكز"", ""متوسط عدد الحالات للمركز"", ""عدد السيارت"", ""متوسط عدد الحالات للسيارة"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,7,"["""", """", ""No. of   centers"", ""Average No. of Cases/center"", ""No .of Ambulances"", ""Average No. of cases / Ambulance"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,8,"[""الرياض"", ""113204"", ""112"", ""=B8/C8"", ""286"", ""=B8/E8"", ""Riyadh""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,9,"[""مكة المكرمة"", ""130593"", ""98"", ""=B9/C9"", ""280"", ""=B9/E9"", ""Makkah""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,10,"[""المدينة المنورة"", ""35443"", ""37"", ""=B10/C10"", ""66"", ""=B10/E10"", ""Medinah""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,11,"[""القصيم"", ""23188"", ""29"", ""=B11/C11"", ""89"", ""=B11/E11"", ""Qaseem""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,12,"[""الشرقية"", ""52092"", ""67"", ""=B12/C12"", ""194"", ""=B12/E12"", ""Eastern""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,13,"[""عسير"", ""33577"", ""41"", ""=B13/C13"", ""122"", ""=B13/E13"", ""Aseer""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,14,"[""تبوك"", ""14014"", ""26"", ""=B14/C14"", ""72"", ""=B14/E14"", ""Tabouk""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,15,"[""حائل"", ""12271"", ""16"", ""=B15/C15"", ""54"", ""=B15/E15"", ""Ha`il""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,16,"[""الحدود الشمالية"", ""5338"", ""14"", ""=B16/C16"", ""45"", ""=B16/E16"", ""Northern""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,17,"[""جازان"", ""16447"", ""23"", ""=B17/C17"", ""58"", ""=B17/E17"", ""Jazan""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,18,"[""نجران"", ""6490"", ""15"", ""=B18/C18"", ""55"", ""=B18/E18"", ""Najran""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,19,"[""الباحة"", ""7902"", ""16"", ""=B19/C19"", ""43"", ""=B19/E19"", ""Al-Bahah""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,7,20,"[""الجوف"", ""7890"", ""14"", ""=B20/C20"", ""40"", ""=B20/E20"", ""Al-Jouf""]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,1,"[""أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2021م."", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,2,"[""Activities at MoH Blood Banks ,  by Health Region, 2021G."", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,3,"[""جدول 4-47"", """", """", ""Table 4-47"", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,4,"[""المنطقة الصحية"", ""عدد الفحوصات لنقل الدم"", ""عدد فحوصات الأمراض المعدية"", ""إجمالي الفحوص"", ""عدد وحدات الدم المتبرع بها"", ""عدد وحدات الدم المنقولة للمرضى"", ""Health Region"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,5,"["""", ""No. of investigations for blood transfusion"", ""No. of investigations for infectious diseases"", ""Total investigations"", ""No. of collected blood units"", ""No. of transfused blood units"", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,6,"[""الرياض"", ""884526"", ""430837"", ""=SUM(B6:C6)"", ""17946"", ""21329"", ""Riyadh"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,7,"[""العاصمة المقدسة"", ""233204"", ""380631"", ""=SUM(B7:C7)"", ""19878"", ""40871"", ""The Holy Capital"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,8,"[""جدة"", ""301046"", ""288991"", ""=SUM(B8:C8)"", ""42258"", ""77954"", ""Jeddah"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,9,"[""الطائف"", ""259431"", ""137062"", ""=SUM(B9:C9)"", ""7437"", ""15652"", ""Ta`if"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,10,"[""المدينة المنورة"", ""171235"", ""65290"", ""=SUM(B10:C10)"", ""15005"", ""42607"", ""Medinah"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,11,"[""القصيم"", ""200534"", ""118985"", ""=SUM(B11:C11)"", ""20793"", ""25482"", ""Qaseem"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,12,"[""الشرقية"", ""227735"", ""150847"", ""=SUM(B12:C12)"", ""6402"", ""20322"", ""Eastern"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,13,"[""الأحساء"", ""165917"", ""123158"", ""=SUM(B13:C13)"", ""20885"", ""26802"", ""Al-Ahsa"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,14,"[""حفر الباطن"", ""43790"", ""20356"", ""=SUM(B14:C14)"", ""4706"", ""7758"", ""Hafr Al-Baten"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,15,"[""عسير"", ""186898"", ""140220"", ""=SUM(B15:C15)"", ""21653"", ""36102"", ""Aseer"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,16,"[""بيشة"", ""7491"", ""11844"", ""=SUM(B16:C16)"", ""1435"", ""1485"", ""Bishah"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,17,"[""تبوك"", ""189331"", ""85361"", ""=SUM(B17:C17)"", ""10635"", ""11081"", ""Tabouk"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,18,"[""حائل"", ""34611"", ""23896"", ""=SUM(B18:C18)"", ""6287"", ""9847"", ""Ha`il"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,19,"[""الحدود الشمالية"", ""29183"", ""21497"", ""=SUM(B19:C19)"", ""1167"", ""1500"", ""Northern"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,47,20,"[""جازان"", ""219939"", ""135017"", ""=SUM(B20:C20)"", ""32449"", ""44099"", ""Jazan"", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,1,"[""أنشطة بنوك الدم بوزارة الصحة في الأعوام الخمسة الأخيرة"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,2,"[""Activities at MoH  Blood Banks  in the last Five Years"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,3,"[""جدول 4-48"", """", """", ""Table 4-48"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,4,"[""النشاط"", ""2017G"", ""2018G"", ""2019G"", ""2020G"", ""2021G"", ""Activity"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,5,"[""عدد الفحوص"", ""4341350"", ""5046231"", ""5017427"", ""4168172"", ""5813893"", ""No. of  Investigations"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,6,"[""عدد وحدات الدم المتبرع بها"", ""300593"", ""375352"", ""388814"", ""252323"", ""257693"", ""No. of  Collected Blood Units"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,7,"[""عدد وحدات الدم المنقولة للمرضى"", ""451835"", ""496343"", ""559755"", ""445247"", ""423632"", ""No. of Transfused Blood Units"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,8,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,48,9,"["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,1,"[""الحالات التي أرسلت للعلاج بالخارج من قبل الهيئات الطبية حسب الدولة والحالة الطبية عام  2021م."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,2,"[""Cases Referred  Abroad for Treatment by  Specialty and Country, 2021G."", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,3,"[""جدول 4-54"", """", """", ""Table 4-54"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,4,"[""التخصص"", ""أمريكا"", ""ألمانيا"", ""بريطانيا"", ""إيطاليا"", ""فرنسا"", ""اسبانيا"", ""الإجمالي"", ""Specialty"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,5,"["""", ""USA"", ""Germany"", ""UK"", ""Italy"", ""France"", ""Spain"", ""Total"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,6,"[""الأورام"", ""19"", ""2"", ""4"", ""0"", ""0"", ""0"", ""=SUM(B6:G6)"", ""Tumors"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,7,"[""التأهيل الطبي / الأعصاب"", ""2"", ""3"", ""2"", ""0"", ""0"", ""0"", ""=SUM(B7:D7)"", ""Medical Rehabilitation"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,8,"[""الجراحة العامة"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""=SUM(B8:G8)"", ""General Surgery"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
statistical-yearbook-2021-chapter-IV-health-activities.xlsx,54,9,"[""أمراض الأطفال"", ""1"", ""0"", ""0"", ""1"", ""0"", ""0"", ""=SUM(B9:E9)"", ""Pediatrics"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
