workbook_name,sheet_name,row_number,column_number,keyword_group,matched_keyword,cell_value
2022-Chapter-IV-Health-Activities.xlsx,48,1,1,year,عام,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة حسب المنطقة الصحية وطبيعة الفحص الطبي الشرعي لعام 2022
2022-Chapter-IV-Health-Activities.xlsx,48,2,1,region,region,"Cases of MoH Forensic Medicine Centers by Health Region and Different Examinations, 2022G."
2022-Chapter-IV-Health-Activities.xlsx,48,4,1,region,المنطقة,المنطقة الصحية
2022-Chapter-IV-Health-Activities.xlsx,48,4,4,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,48,4,7,total,الإجمالي,الإجمالي
2022-Chapter-IV-Health-Activities.xlsx,48,4,8,region,region,Health Region
2022-Chapter-IV-Health-Activities.xlsx,48,6,4,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,48,6,7,total,total,Grand Total
2022-Chapter-IV-Health-Activities.xlsx,48,27,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,48,27,8,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,49,1,1,region,المنطقة,عدد الهيئات الصحية الشرعية وعدد قضايا الأخطاء الطبية المعروضة عليها  حسب المنطقة الصحية لعام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,49,1,1,year,عام,عدد الهيئات الصحية الشرعية وعدد قضايا الأخطاء الطبية المعروضة عليها  حسب المنطقة الصحية لعام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,49,2,1,region,region,Number of Medico Legal Committees and Number of  Referred Medical Malpractice Cases by Health Region in 2022G.
2022-Chapter-IV-Health-Activities.xlsx,49,4,1,region,المنطقة,المنطقة الصحية
2022-Chapter-IV-Health-Activities.xlsx,49,4,5,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,49,4,7,year,عام,عدد القضايا المرحلة للعام التالي
2022-Chapter-IV-Health-Activities.xlsx,49,4,8,region,region,Health Region
2022-Chapter-IV-Health-Activities.xlsx,49,7,5,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,49,7,7,year,year,Ongoing Cases to the next year
2022-Chapter-IV-Health-Activities.xlsx,49,23,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,49,23,8,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,50,1,1,year,عام,قضايا الوفيات الناتجة عن الأخطاء الطبية الصادرة عن الهيئات الصحية الشرعية تبعا للإدانة من عدمها عام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,50,4,1,region,المنطقة,المنطقة الصحية
2022-Chapter-IV-Health-Activities.xlsx,50,4,7,region,region,Health Region
2022-Chapter-IV-Health-Activities.xlsx,50,5,6,total,total,Total of Dead Cases' Resolutions
2022-Chapter-IV-Health-Activities.xlsx,50,22,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,50,22,7,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,51,1,1,region,المنطقة,الحالات التي تمت إحالتها إلى المستشفيات الحكومية العامة أو التخصصية حسب المنطقة المحيلة والمستقبلة عام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,51,1,1,year,عام,الحالات التي تمت إحالتها إلى المستشفيات الحكومية العامة أو التخصصية حسب المنطقة المحيلة والمستقبلة عام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,51,1,1,hospital,المستشفيات,الحالات التي تمت إحالتها إلى المستشفيات الحكومية العامة أو التخصصية حسب المنطقة المحيلة والمستقبلة عام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,51,2,1,region,region,"Cases Referred to  Governmental General or Specialist Hospitals by Source and Destination Region , 2022G."
2022-Chapter-IV-Health-Activities.xlsx,51,2,1,source,source,"Cases Referred to  Governmental General or Specialist Hospitals by Source and Destination Region , 2022G."
2022-Chapter-IV-Health-Activities.xlsx,51,2,1,hospital,hospital,"Cases Referred to  Governmental General or Specialist Hospitals by Source and Destination Region , 2022G."
2022-Chapter-IV-Health-Activities.xlsx,51,4,1,region,المنطقة,المنطقة المحيلة
2022-Chapter-IV-Health-Activities.xlsx,51,4,24,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,51,5,1,region,المنطقة,المنطقة المستقبلة
2022-Chapter-IV-Health-Activities.xlsx,51,5,24,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,51,28,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,51,28,25,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,52,1,1,year,عام,الحالات التي أرسلت للعلاج بالخارج من قبل الهيئات الطبية حسب الدولة والحالة الطبية عام  2022م.
2022-Chapter-IV-Health-Activities.xlsx,52,4,8,total,الإجمالي,الإجمالي
2022-Chapter-IV-Health-Activities.xlsx,52,5,8,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,52,11,1,year,عام,الجراحة العامة
2022-Chapter-IV-Health-Activities.xlsx,52,20,1,year,عام,الباطنة العامة
2022-Chapter-IV-Health-Activities.xlsx,52,25,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,52,25,9,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,53,1,1,year,عام,المرضى المحالون إلى أقسام الخدمة الاجتماعية بمستشفيات وزارة الصحة حسب أسباب البحث الاجتماعي والجنس عام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,53,2,1,hospital,hospital,"Cases Referred to Social Service Departements at MOH Hospitals, According to Cause of Social Investigation and Sex, 2022G."
2022-Chapter-IV-Health-Activities.xlsx,53,4,4,total,total,"الإجمالي
Total"
2022-Chapter-IV-Health-Activities.xlsx,54,1,1,region,المنطقة,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,54,1,1,year,عام,عدد الوجبات التقريبي لمستحقي التغذية في مستشفيات وزارة الصحة حسب المنطقة الصحية لعام 2022م.
2022-Chapter-IV-Health-Activities.xlsx,54,2,1,region,region,"Approximate No. of Meals Served in MoH Hospitals by Health Region, 2022G."
2022-Chapter-IV-Health-Activities.xlsx,54,2,1,hospital,hospital,"Approximate No. of Meals Served in MoH Hospitals by Health Region, 2022G."
2022-Chapter-IV-Health-Activities.xlsx,54,4,1,region,المنطقة,المنطقة الصحية
2022-Chapter-IV-Health-Activities.xlsx,54,4,2,bed,أسرة,عدد الأسرة
2022-Chapter-IV-Health-Activities.xlsx,54,4,4,nurse,تمريض,وجبات التمريض والمناوبين
2022-Chapter-IV-Health-Activities.xlsx,54,4,9,year,السنة,متوسط وجبات المرضى لكل سرير في السنة
2022-Chapter-IV-Health-Activities.xlsx,54,4,9,bed,سرير,متوسط وجبات المرضى لكل سرير في السنة
2022-Chapter-IV-Health-Activities.xlsx,54,4,10,region,region,Health Region
2022-Chapter-IV-Health-Activities.xlsx,54,5,2,bed,bed,No. of beds
2022-Chapter-IV-Health-Activities.xlsx,54,5,4,nurse,nurse,Nurses & on duties meals
2022-Chapter-IV-Health-Activities.xlsx,54,5,6,total,total,Total no. of meals
2022-Chapter-IV-Health-Activities.xlsx,54,5,8,total,total,Percent of  patient  meals / total meals
2022-Chapter-IV-Health-Activities.xlsx,54,5,9,year,year,Average  patient      meals /  bed in year
2022-Chapter-IV-Health-Activities.xlsx,54,5,9,bed,bed,Average  patient      meals /  bed in year
2022-Chapter-IV-Health-Activities.xlsx,54,26,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,54,26,10,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,54,27,1,year,عام,المصدر: الإدارة العامة للتغذية
2022-Chapter-IV-Health-Activities.xlsx,54,27,1,source,المصدر,المصدر: الإدارة العامة للتغذية
2022-Chapter-IV-Health-Activities.xlsx,55,1,1,region,المنطقة,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة والعاملين وعدد المستفيدين حسب المنطقة الصحية لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,55,1,1,year,عام,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة والعاملين وعدد المستفيدين حسب المنطقة الصحية لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,55,1,1,hospital,المستشفيات,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة والعاملين وعدد المستفيدين حسب المنطقة الصحية لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,55,2,1,region,region,"Number of MoH Hospitals Implementing Home Health Care Program, Manpower and Beneficiaries by Health Region, 2022G"
2022-Chapter-IV-Health-Activities.xlsx,55,2,1,hospital,hospital,"Number of MoH Hospitals Implementing Home Health Care Program, Manpower and Beneficiaries by Health Region, 2022G"
2022-Chapter-IV-Health-Activities.xlsx,55,4,1,region,المنطقة,المنطقة الصحية
2022-Chapter-IV-Health-Activities.xlsx,55,4,2,hospital,المستشفيات,عدد المستشفيات
2022-Chapter-IV-Health-Activities.xlsx,55,4,4,year,عام,عدد العاملين
2022-Chapter-IV-Health-Activities.xlsx,55,4,6,year,عام,عدد المستفيدين التراكمي نهاية عام 2022
2022-Chapter-IV-Health-Activities.xlsx,55,4,7,region,region,Health Region
2022-Chapter-IV-Health-Activities.xlsx,55,5,2,hospital,hospital,No. of Hospitals
2022-Chapter-IV-Health-Activities.xlsx,55,26,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,55,26,7,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,56,1,1,year,عام,الخدمات المقدمة من الإدارة العامة لمراكز الاتصال خلال الأعوام الخمسة الأخيرة
2022-Chapter-IV-Health-Activities.xlsx,56,2,1,year,year,Services Provided by General Directorate for Call Centers in the Last Five Years.
2022-Chapter-IV-Health-Activities.xlsx,57,1,1,year,عام,مؤشرات الإدارة العامة لمراكز الاتصال لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,57,26,1,year,عام,المصدر: الإدارة العامة لمراكز الإتصال
2022-Chapter-IV-Health-Activities.xlsx,57,26,1,source,المصدر,المصدر: الإدارة العامة لمراكز الإتصال
2022-Chapter-IV-Health-Activities.xlsx,57,26,6,source,source,Source: General Directorate for Call Centers
2022-Chapter-IV-Health-Activities.xlsx,58,1,1,region,المنطقة,موارد وأنشطة الطب الاتصالي بوزارة الصحة حسب المنطقة الصحية لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,58,1,1,year,عام,موارد وأنشطة الطب الاتصالي بوزارة الصحة حسب المنطقة الصحية لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,58,2,1,region,region,"Resources and Activities of Telemedicine at MoH by Health Regions, 2022G"
2022-Chapter-IV-Health-Activities.xlsx,58,2,1,source,source,"Resources and Activities of Telemedicine at MoH by Health Regions, 2022G"
2022-Chapter-IV-Health-Activities.xlsx,58,2,1,activity,activities,"Resources and Activities of Telemedicine at MoH by Health Regions, 2022G"
2022-Chapter-IV-Health-Activities.xlsx,58,4,1,region,المنطقة,المنطقة الصحية
2022-Chapter-IV-Health-Activities.xlsx,58,4,9,region,region,Health Region
2022-Chapter-IV-Health-Activities.xlsx,58,5,2,hospital,المستشفيات,المستشفيات
2022-Chapter-IV-Health-Activities.xlsx,58,6,2,hospital,hospital,Hospitals
2022-Chapter-IV-Health-Activities.xlsx,58,6,5,total,total,Total Facilities
2022-Chapter-IV-Health-Activities.xlsx,58,27,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,58,27,9,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,59,1,1,region,المنطقة,خدمات الصحة المدرسية حسب نوع الخدمة والمنطقة الصحية لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,59,1,1,year,عام,خدمات الصحة المدرسية حسب نوع الخدمة والمنطقة الصحية لعام 2022م
2022-Chapter-IV-Health-Activities.xlsx,59,2,1,region,region,"School Health Services by Type of Service and Health Region, 2022G"
2022-Chapter-IV-Health-Activities.xlsx,59,4,1,region,المنطقة,المنطقة الصحية
2022-Chapter-IV-Health-Activities.xlsx,59,4,6,region,region,Health Region
2022-Chapter-IV-Health-Activities.xlsx,59,27,1,total,المجموع,المجموع
2022-Chapter-IV-Health-Activities.xlsx,59,27,6,total,total,Total
2022-Chapter-IV-Health-Activities.xlsx,fig1,39,2,year,year,Year
2022-Chapter-IV-Health-Activities.xlsx,fig2,8,25,year,year,YearMonth
2022-Chapter-IV-Health-Activities.xlsx,fig2,36,2,year,year,Year
2022-Chapter-IV-Health-Activities.xlsx,fig3,1,1,hospital,مستشفى,متوسط مدة الإقامة للمرضى داخل المستشفى (بالأيام)
2022-Chapter-IV-Health-Activities.xlsx,fig3,7,26,year,year,Year Month
2022-Chapter-IV-Health-Activities.xlsx,fig3,40,2,year,year,Year
2022-Chapter-IV-Health-Activities.xlsx,fig4,5,25,year,year,Year Month
2022-Chapter-IV-Health-Activities.xlsx,fig4,37,2,year,year,Year
2022-Chapter-IV-Health-Activities.xlsx,fig5,1,1,activity,العمليات,غرفة العمليات – متوسط وقت انتظار الجراحة (بالأيام)
2022-Chapter-IV-Health-Activities.xlsx,fig5,6,25,year,year,Year Month
2022-Chapter-IV-Health-Activities.xlsx,fig6,8,28,year,year,YearMonth
2022-Chapter-IV-Health-Activities.xlsx,fig6,39,2,year,year,Year
2022-Chapter-IV-Health-Activities.xlsx,fig7,8,24,year,year,YearMonth
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,3,2,population,السكان,المؤشرات السكانية
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,10,2,year,year,"Health Resources Indicators (per 10,000 population) in the Last Five Years."
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,10,2,source,source,"Health Resources Indicators (per 10,000 population) in the Last Five Years."
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,10,2,population,population,"Health Resources Indicators (per 10,000 population) in the Last Five Years."
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,11,2,region,المناطق,معدل أسرة مستشفيات وزارة الصحة لكل عشرة آلاف نسمة حسب المناطق الصحية في الأعوام الخمسة الأخيرة.
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,11,2,bed,أسرة,معدل أسرة مستشفيات وزارة الصحة لكل عشرة آلاف نسمة حسب المناطق الصحية في الأعوام الخمسة الأخيرة.
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,12,2,region,region,"Rate of MOH Hospital Beds /10,000 Population by  Health Regions, in the Last Five Years."
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,12,2,year,year,"Rate of MOH Hospital Beds /10,000 Population by  Health Regions, in the Last Five Years."
Statistical-Yearbook-2021-Chapter-I-Health-Indicators.xlsx,فهرس الباب الأول,12,2,population,population,"Rate of MOH Hospital Beds /10,000 Population by  Health Regions, in the Last Five Years."
